"Comment ID","Timestamp GMT",Author,"Author email","Author URL",Type,Parent,Comment
45,2004-07-01T14:29:00+00:00,Jim,,,comment,0,"Given that uninstalling IE is a nightmare, I’ve found that deleting all the obvious shortcuts to IE and making Moz the default browser works tolerably well.

There’s probably a dll that only IE depends on that would stop IE from working, nuking just that would be a simple way of hamstringing IE 🙂"
46,2004-07-01T16:24:00+00:00,Pip,,,comment,0,"Are you kidding? I value my life! 🙂"
47,2004-07-08T16:43:00+00:00,UnrulyGrrl,,,comment,0,"*we’re using Windows XP at home*This is why you NEVER EVER share a computer with your significant other. Ever. Then they can have the “freedom” to be shackled to an inferior OS.

*if only I could uninstall IE.*Try renaming iexplore.exe. Then say “Hmm, IE isnt working. Maybe now’s a good time for you to try Firefox hon!”

Tabs. hello. Reason #1 to ditch IE and go with Firefox"
48,2006-02-10T23:04:00+00:00,Mitchell,,,comment,0,"Your girlfriend is smart.

Fuck Firefox and every Firefox fanboi\* that thinks having firefox make them “different”.

You all claim Firefox is faster, more secure, but these two notions are IMPOSSIBLE. Your connection speed NOT your browser determines your surfing speed. And the only security difference is that Internet Explorer can handle ActiveX, but it asks you if you want to install them anyway.

Now I’m probably going to get a bunch of Firefox fanboys whining about how they “got 218371938 viruses” when they used IE, but I have one other complaint.

LUNUX IS NOT BETTER THAN WINDOWS. You can’t compare the two. Granted, they are both operating systems, but they’re both for different things, I’ll play games on Windows, and surf the internet on my IE with tabbed browsing. You can whack off to the mozilla firefox homepage and Linux logo. I don’t care.

You’re all just hurting yourselves."
49,2006-02-10T23:23:00+00:00,Pip,,,comment,0,"Thanks for that. I think we can all agree that Mitchell certainly gives us some food for thought there."
50,2006-02-15T13:59:00+00:00,Draken,,,comment,0,"**Firefox vs IE**  
Some options on firefox are reliable such as saving your personal passwords and settings (single users) which on IE you can’t. on firefox you can easly get pictures that is unable on IE when you use right click on your mouse. on firefox you can browse the web with mutiple tabs in one window, unlike IE where you have on open more windows draining your RAM. you can also have more opion on your favorite for quicker access on firefox.

so far firefox has lot of advantage over IE. firefox even have pop up, virus and spyware protector. basicly IE is no match for firefox, but there is one thing that IE have that firefox doesn’t. some website requires IE such as Internet Explore Windoes: Update (<http://update.microsoft.com/windows>  
update).  
*why is it important?*  
Without IE you can’t update your computer anymore, can’t detect new software for your computer needs, trying to uninstall IE would be a big mistake on your part. eventually you’ll have to reinstall IE just so you can update your PC (if you need   
<http://update.microsoft.com>). Another advantage that IE have is that some Audio player (webs player) also requires IE to play video, or simply just an audio file. (hmm….) like Yahoo music (unless firefox cover that problem up).

overall I think firefox is a great browser tool to add on your computer, as for IE just leave it on your PC because like i said before, some website requires IE. and for Linux … I have no comment on it (haven’t used or think of using it)"
51,2006-02-21T21:49:00+00:00,Onyx,,,comment,0,"I reached your blog after typing “fuck firefox” in google….. You might want to know why I am doing something like that. Well, I am currently working on a webpage and it looks great in IE but Firefox screws everything up. I worked on quite a few webpages already and I’m always having trouble with Firefox. So: Fuck Firefox! Go IE!"
52,2006-02-22T00:12:00+00:00,Pip,,,comment,0,"haha, genius! 🙂"
53,2006-03-16T04:55:00+00:00,Yank,,,comment,0,"(I got here by typing “Fuck Firefox” into google too)

“Some options on firefox are reliable such as saving your personal passwords and settings (single users) which on IE you can’t. on firefox you can easly get pictures that is unable on IE when you use right click on your mouse. on firefox you can browse the web with mutiple tabs in one window, unlike IE where you have on open more windows draining your RAM. you can also have more opion on your favorite for quicker access on firefox. “

1\. You can save personal passwords and settings on both IE6 and IE7, what are you talking about?

2\. You can save images with a simple right click on IE6 and IE7, what are you talking about?

3\. Actually tabbed browsing takes way more RAM than window browsing, but IE7 does allow for Tabbed browsing.

4\. More option on your favorite for quick access? What are you talking about? Favorites work the same way on Firefox and IE.

“Firefox even have pop up, virus and spyware protector.”

1\. I use IE7 (used to use IE6) and I havn’t gotten any form of malicious program on my computer in a year. If you’re having a problem with malicious code, get a better antivirus, like Nod32.

2\. IE7 does have a popup blocker, and if you’re running IE6 you could always get Google taskbar, which blocks popups the same way firefox blocker does.

Firefox is crap."
54,2006-04-10T11:48:00+00:00,Anonymous,,,comment,0,"I can attest to all of the comments made here. I too was bought here by googling “fuck firefox”  
I’m tired of the linux nerds and mozilla zealots promoting ridiculous propaganda on websites and now T-Shirts. Oh my giddy aunt.

“Mac’s” and “Firefox/FireFIX” aren’t as safe as people think.  
[http://www.theregister.co.uk/2005/09/19/symantec\_threat\_report/](http://www.theregister.co.uk/2005/09/19/symantec_threat_report/)  
Again, it’s the opinion rich/brand loyal that seem to ignore the facts.

If you are concerned about security…..  
Remember, “Avant Browser” is IE’s best friend!

Peace Out."
